country,iso3,year,gdp_current_usd
Panama,PAN,1977,2738261900.0
Panama,PAN,1978,3244558600.0
Panama,PAN,1979,3704551600.0
Panama,PAN,1980,4614086400.0
Panama,PAN,1981,5222421500.0
Panama,PAN,1982,5769767900.0
Panama,PAN,1983,5923755900.0
Panama,PAN,1984,6183387100.0
Panama,PAN,1985,6541517100.0
Panama,PAN,1986,6797834200.0
Panama,PAN,1987,6827665300.0
Panama,PAN,1988,5902783400.0
Panama,PAN,1989,5918469800.0
Panama,PAN,1990,6433967000.0
Panama,PAN,1991,7074675500.0
Panama,PAN,1992,8042337700.0
Panama,PAN,1993,8782585400.0
Panama,PAN,1994,9365289800.0
Panama,PAN,1995,9573813700.0
Panama,PAN,1996,9197503322.69367
Panama,PAN,1997,10058854386.1392
Panama,PAN,1998,11019557689.1677
Panama,PAN,1999,11660704777.0881
Panama,PAN,2000,11966497048.6488
Panama,PAN,2001,12252906340.6841
Panama,PAN,2002,12800851270.5514
Panama,PAN,2003,13603456003.2851
Panama,PAN,2004,15100203361.784
Panama,PAN,2005,16623906739.3121
Panama,PAN,2006,18659721513.0123
Panama,PAN,2007,21717433808.2684
Panama,PAN,2008,25721327955.2772
Panama,PAN,2009,27791215547.3487
Panama,PAN,2010,30231009532.9507
Panama,PAN,2011,35687738251.8135
Panama,PAN,2012,41595439720.9767
Panama,PAN,2013,46949496479.4008
Panama,PAN,2014,51427104881.9655
Panama,PAN,2015,55767806073.1781
Panama,PAN,2016,59760858717.8359
Panama,PAN,2017,64327688826.3137
Panama,PAN,2018,67316471181.2488
Panama,PAN,2019,69778991192.5571
Panama,PAN,2020,57059846521.5327
Panama,PAN,2021,67396392506.2378
Panama,PAN,2022,76479304470.9375
Panama,PAN,2023,83812155244.3352
Panama,PAN,2024,86523959131.7472
Papua New Guinea,PNG,1960,230496036.879366
Papua New Guinea,PNG,1961,244832039.173126
Papua New Guinea,PNG,1962,261184041.789447
Papua New Guinea,PNG,1963,275968044.154887
Papua New Guinea,PNG,1964,305312048.849928
Papua New Guinea,PNG,1965,344176055.068169
Papua New Guinea,PNG,1966,390992062.55873
Papua New Guinea,PNG,1967,441728182.676509
Papua New Guinea,PNG,1968,485184189.62947
Papua New Guinea,PNG,1969,551263864.202218
Papua New Guinea,PNG,1970,645568215.290914
Papua New Guinea,PNG,1971,717750278.105664
Papua New Guinea,PNG,1972,858761926.08968
Papua New Guinea,PNG,1973,1299079410.43638
Papua New Guinea,PNG,1974,1467417672.17002
Papua New Guinea,PNG,1975,1356603608.09695
Papua New Guinea,PNG,1976,1511843235.49111
Papua New Guinea,PNG,1977,1640746618.68467
Papua New Guinea,PNG,1978,1947878830.62383
Papua New Guinea,PNG,1979,2293760510.9609
Papua New Guinea,PNG,1980,2545808455.52399
Papua New Guinea,PNG,1981,2498190847.39668
Papua New Guinea,PNG,1982,2368719683.44848
Papua New Guinea,PNG,1983,2562351551.04491
Papua New Guinea,PNG,1984,2552662617.18854
Papua New Guinea,PNG,1985,2423339171.50015
Papua New Guinea,PNG,1986,2647995602.28698
Papua New Guinea,PNG,1987,3143851794.08723
Papua New Guinea,PNG,1988,3656177880.70625
Papua New Guinea,PNG,1989,3546472565.69364
Papua New Guinea,PNG,1990,3219729083.06487
Papua New Guinea,PNG,1991,3787394957.98319
Papua New Guinea,PNG,1992,4377980510.05598
Papua New Guinea,PNG,1993,4974550286.18152
Papua New Guinea,PNG,1994,5502786069.65174
Papua New Guinea,PNG,1995,4636057476.42568
Papua New Guinea,PNG,1996,5155311077.38998
Papua New Guinea,PNG,1997,4936615298.79367
Papua New Guinea,PNG,1998,3789443014.61662
Papua New Guinea,PNG,1999,3477038204.01733
Papua New Guinea,PNG,2000,3521339699.07407
Papua New Guinea,PNG,2001,3081024212.42924
Papua New Guinea,PNG,2002,2999511040.19764
Papua New Guinea,PNG,2003,3536411824.2958
Papua New Guinea,PNG,2004,3927157866.96465
Papua New Guinea,PNG,2005,4865892972.27595
Papua New Guinea,PNG,2006,8354911040.70193
Papua New Guinea,PNG,2007,9545028944.34579
Papua New Guinea,PNG,2008,11670892800.5309
Papua New Guinea,PNG,2009,11619456449.266
Papua New Guinea,PNG,2010,14250786674.7766
Papua New Guinea,PNG,2011,17985138065.8549
Papua New Guinea,PNG,2012,21295168665.7247
Papua New Guinea,PNG,2013,21261338064.8783
Papua New Guinea,PNG,2014,23210823987.308
Papua New Guinea,PNG,2015,21723437010.0982
Papua New Guinea,PNG,2016,20758876952.6232
Papua New Guinea,PNG,2017,22742699138.356
Papua New Guinea,PNG,2018,24109780708.0268
Papua New Guinea,PNG,2019,24750626029.8777
Papua New Guinea,PNG,2020,23848447849.6081
Papua New Guinea,PNG,2021,26109413521.3117
Papua New Guinea,PNG,2022,31653185952.609
Papua New Guinea,PNG,2023,30816367066.9594
Papua New Guinea,PNG,2024,31800428265.5246
Peru,PER,1960,2571986572.12719
Peru,PER,1961,2897852693.27494
Peru,PER,1962,3284322201.27831
Peru,PER,1963,3598272493.3109
Peru,PER,1964,4353664866.67985
Peru,PER,1965,5163008077.37371
Peru,PER,1966,6109048736.61853
Peru,PER,1967,6194340079.8786
Peru,PER,1968,5736083835.29034
Peru,PER,1969,6420909789.83
Peru,PER,1970,7432223176.93623
Peru,PER,1971,8289582883.67673
Peru,PER,1972,9189413409.28138
Peru,PER,1973,10994381895.1161
Peru,PER,1974,13858441211.4692
Peru,PER,1975,16931162355.4802
Peru,PER,1976,16131958850.6444
Peru,PER,1977,14544913960.5062
Peru,PER,1978,12491876742.9708
Peru,PER,1979,15954012439.1662
Peru,PER,1980,18136838537.725
Peru,PER,1981,21648214892.8828
Peru,PER,1982,21794535621.216
Peru,PER,1983,17345260564.4824
Peru,PER,1984,17600400384.5073
Peru,PER,1985,15078736875.387
Peru,PER,1986,21859448586.485
Peru,PER,1987,36889706592.6843
Peru,PER,1988,15439408447.2
Peru,PER,1989,22499558526.3682
Peru,PER,1990,26410386962.8019
Peru,PER,1991,34341465998.2003
Peru,PER,1992,35966302303.263
Peru,PER,1993,34832077220.8537
Peru,PER,1994,44882079766.8913
Peru,PER,1995,53312793687.3836
Peru,PER,1996,55252414130.3019
Peru,PER,1997,58147522522.5225
Peru,PER,1998,55501467877.381
Peru,PER,1999,50187324567.883
Peru,PER,2000,51744749133.213
Peru,PER,2001,52030158775.4055
Peru,PER,2002,54777553515.0809
Peru,PER,2003,58731030121.8671
Peru,PER,2004,66768703497.5687
Peru,PER,2005,76060606060.6061
Peru,PER,2006,88643193061.748
Peru,PER,2007,102170981144.136
Peru,PER,2008,120550599815.441
Peru,PER,2009,120822986521.479
Peru,PER,2010,147527631520.729
Peru,PER,2011,171761737046.585
Peru,PER,2012,192650021648.583
Peru,PER,2013,201175543571.392
Peru,PER,2014,200786250582.943
Peru,PER,2015,189802976285.619
Peru,PER,2016,191898104390.379
Peru,PER,2017,211007984080.911
Peru,PER,2018,222597009739.235
Peru,PER,2019,228346006003.648
Peru,PER,2020,201409694755.934
Peru,PER,2021,226328766459.634
Peru,PER,2022,246065570308.155
Peru,PER,2023,266958720837.988
Peru,PER,2024,289221969062.941
Poland,POL,1990,65977748210.5263
Poland,POL,1991,85500935934.9901
Poland,POL,1992,94337050693.2727
Poland,POL,1993,96043157272.862
Poland,POL,1994,110803635287.621
Poland,POL,1995,142838527115.448
Poland,POL,1996,160813026223.063
Poland,POL,1997,159893964916.817
Poland,POL,1998,175282269666.801
Poland,POL,1999,170704452714.673
Poland,POL,2000,172953527033.013
Poland,POL,2001,191823200371.284
Poland,POL,2002,199694463255.567
Poland,POL,2003,218561225998.47
Poland,POL,2004,256268656145.134
Poland,POL,2005,306999913150.525
Poland,POL,2006,345897630736.173
Poland,POL,2007,429715132137.503
Poland,POL,2008,535612030671.888
Poland,POL,2009,440891472247.096
Poland,POL,2010,478111630683.514
Poland,POL,2011,527848543023.469
Poland,POL,2012,498148649702.66
Poland,POL,2013,518179836405.36
Poland,POL,2014,542134167178.627
Poland,POL,2015,480054118583.367
Poland,POL,2016,473259583969.643
Poland,POL,2017,528356676667.211
Poland,POL,2018,594616687350.017
Poland,POL,2019,602683770144.88
Poland,POL,2020,605914237903.742
Poland,POL,2021,689170230665.35
Poland,POL,2022,695607470875.276
Poland,POL,2023,812451193396.143
Poland,POL,2024,917767106146.761
Portugal,PRT,1960,3339150157.85605
Portugal,PRT,1961,3573719084.53354
Portugal,PRT,1962,3835883663.25123
Portugal,PRT,1963,4084251592.81599
Portugal,PRT,1964,4429202656.90741
Portugal,PRT,1965,4901711247.81592
Portugal,PRT,1966,5370108031.12859
Portugal,PRT,1967,6002607029.64663
Portugal,PRT,1968,6644693214.18343
Portugal,PRT,1969,7287555035.34403
Portugal,PRT,1970,8108235704.32357
Portugal,PRT,1971,9201604240.28269
Portugal,PRT,1972,11239117865.0852
Portugal,PRT,1973,15090564186.4268
Portugal,PRT,1974,17512391475.9274
Portugal,PRT,1975,19347607843.1373
Portugal,PRT,1976,20332831564.9867
Portugal,PRT,1977,21439523310.6338
Portugal,PRT,1978,23487614051.0949
Portugal,PRT,1979,26622819672.1311
Portugal,PRT,1980,32896519823.7885
Portugal,PRT,1981,31977276872.9642
Portugal,PRT,1982,30527754793.1382
Portugal,PRT,1983,27239650741.9472
Portugal,PRT,1984,25217969049.5755
Portugal,PRT,1985,27115807742.0873
Portugal,PRT,1986,38745901353.7059
Portugal,PRT,1987,48182925857.4071
Portugal,PRT,1988,56347250696.3788
Portugal,PRT,1989,60594092182.3275
Portugal,PRT,1990,78713860216.5659
Portugal,PRT,1991,89233599278.4792
Portugal,PRT,1992,107592098307.098
Portugal,PRT,1993,95009751901.2592
Portugal,PRT,1994,99688641304.3478
Portugal,PRT,1995,118122007430.012
Portugal,PRT,1996,122630089680.27
Portugal,PRT,1997,117016535162.95
Portugal,PRT,1998,123946327916.296
Portugal,PRT,1999,127470385557.184
Portugal,PRT,2000,118605192877.388
Portugal,PRT,2001,121604107164.997
Portugal,PRT,2002,134795565549.419
Portugal,PRT,2003,165226175536.793
Portugal,PRT,2004,189382122532.169
Portugal,PRT,2005,197253876704.921
Portugal,PRT,2006,208756449275.848
Portugal,PRT,2007,240496147317.381
Portugal,PRT,2008,263416394624.084
Portugal,PRT,2009,244667762835.543
Portugal,PRT,2010,238443864993.217
Portugal,PRT,2011,245426767676.002
Portugal,PRT,2012,216536676771.973
Portugal,PRT,2013,226677408291.745
Portugal,PRT,2014,230078616299.675
Portugal,PRT,2015,199038523119.639
Portugal,PRT,2016,206305431241.638
Portugal,PRT,2017,220862990767.229
Portugal,PRT,2018,242092894542.888
Portugal,PRT,2019,240115970063.019
Portugal,PRT,2020,229618773422.577
Portugal,PRT,2021,256055879091.139
Portugal,PRT,2022,256898677175.024
Portugal,PRT,2023,292323800948.839
Portugal,PRT,2024,313271185085.102
Romania,ROU,1987,38067567567.5676
Romania,ROU,1988,40424528301.8868
Romania,ROU,1989,41450777202.0725
Romania,ROU,1990,38247882300.4904
Romania,ROU,1991,28850634899.856
Romania,ROU,1992,25121666666.6667
Romania,ROU,1993,26361160449.9704
Romania,ROU,1994,30072805104.2542
Romania,ROU,1995,37430162102.6125
Romania,ROU,1996,36937074278.3004
Romania,ROU,1997,35575214078.2428
Romania,ROU,1998,41696091973.7076
Romania,ROU,1999,35953156753.739
Romania,ROU,2000,37253739511.1273
Romania,ROU,2001,40395116581.4832
Romania,ROU,2002,46065502702.5817
Romania,ROU,2003,57806384143.166
Romania,ROU,2004,74973656851.8076
Romania,ROU,2005,98454380120.0761
Romania,ROU,2006,122023735992.706
Romania,ROU,2007,174588782938.583
Romania,ROU,2008,214315932061.275
Romania,ROU,2009,174110532658.867
Romania,ROU,2010,170064350671.827
Romania,ROU,2011,192623977894.173
Romania,ROU,2012,179117323107.087
Romania,ROU,2013,189798603751.235
Romania,ROU,2014,199722319675.741
Romania,ROU,2015,177885131240.315
Romania,ROU,2016,185290759248.844
Romania,ROU,2017,210147385855.419
Romania,ROU,2018,241791427223.903
Romania,ROU,2019,250080428511.595
Romania,ROU,2020,250625048303.578
Romania,ROU,2021,285071280114.469
Romania,ROU,2022,295319437556.988
Romania,ROU,2023,347757995758.914
Romania,ROU,2024,382564217988.866
Russian Federation,RUS,1988,554828660436.137
Russian Federation,RUS,1989,506631299734.748
Russian Federation,RUS,1990,517014446227.929
Russian Federation,RUS,1991,517962962962.963
Russian Federation,RUS,1992,460290556900.726
Russian Federation,RUS,1993,435083713850.837
Russian Federation,RUS,1994,395077301248.464
Russian Federation,RUS,1995,395537185734.854
Russian Federation,RUS,1996,391724890744.498
Russian Federation,RUS,1997,404928954191.876
Russian Federation,RUS,1998,270955486862.442
Russian Federation,RUS,1999,195907128350.934
Russian Federation,RUS,2000,259710142196.943
Russian Federation,RUS,2001,306602070620.5
Russian Federation,RUS,2002,345470494417.863
Russian Federation,RUS,2003,430347420184.885
Russian Federation,RUS,2004,591016690732.385
Russian Federation,RUS,2005,764015973481.11
Russian Federation,RUS,2006,989932071352.543
Russian Federation,RUS,2007,1299703478481.65
Russian Federation,RUS,2008,1660848058303.11
Russian Federation,RUS,2009,1222645900055.7
Russian Federation,RUS,2010,1524916715223.95
Russian Federation,RUS,2011,2045922753398.04
Russian Federation,RUS,2012,2208293553878.42
Russian Federation,RUS,2013,2292470078346.22
Russian Federation,RUS,2014,2059241589895.01
Russian Federation,RUS,2015,1363482182197.71
Russian Federation,RUS,2016,1276786350881.14
Russian Federation,RUS,2017,1574199360089.0
Russian Federation,RUS,2018,1657328773461.31
Russian Federation,RUS,2019,1693115002708.32
Russian Federation,RUS,2020,1493075894362.14
Russian Federation,RUS,2021,1829186719575.1
Russian Federation,RUS,2022,2291612121334.64
Russian Federation,RUS,2023,2071505725030.58
Russian Federation,RUS,2024,2173835806671.66
Slovak Republic,SVK,1990,12915046978.1615
Slovak Republic,SVK,1991,14459924588.948
Slovak Republic,SVK,1992,15699327209.2121
Slovak Republic,SVK,1993,16737973764.3476
Slovak Republic,SVK,1994,20428139755.6056
Slovak Republic,SVK,1995,26180022222.2222
Slovak Republic,SVK,1996,28197790874.5247
Slovak Republic,SVK,1997,27844628979.2682
Slovak Republic,SVK,1998,29976207629.4888
Slovak Republic,SVK,1999,30496272225.1337
Slovak Republic,SVK,2000,29215726004.7765
Slovak Republic,SVK,2001,30726659550.9717
Slovak Republic,SVK,2002,35243658398.7546
Slovak Republic,SVK,2003,46616149116.7411
Slovak Republic,SVK,2004,57215475076.2986
Slovak Republic,SVK,2005,62547753148.4638
Slovak Republic,SVK,2006,70751813442.9881
Slovak Republic,SVK,2007,86587749517.9724
Slovak Republic,SVK,2008,100830060552.902
Slovak Republic,SVK,2009,89342984697.5246
Slovak Republic,SVK,2010,91112160800.7668
Slovak Republic,SVK,2011,99705104723.4341
Slovak Republic,SVK,2012,94724394278.052
Slovak Republic,SVK,2013,99134277850.3418
Slovak Republic,SVK,2014,101713075598.862
Slovak Republic,SVK,2015,89178548717.3324
Slovak Republic,SVK,2016,90347173228.6356
Slovak Republic,SVK,2017,95978130734.9766
Slovak Republic,SVK,2018,106611673364.837
Slovak Republic,SVK,2019,105843498304.094
Slovak Republic,SVK,2020,107732602896.441
Slovak Republic,SVK,2021,120511265913.343
Slovak Republic,SVK,2022,115792972358.209
Slovak Republic,SVK,2023,133578518423.544
Slovak Republic,SVK,2024,140934076532.375
Slovenia,SVN,1990,19832029087.1272
Slovenia,SVN,1991,14454495058.907
Slovenia,SVN,1992,14277261540.7456
Slovenia,SVN,1993,14449298371.7879
Slovenia,SVN,1994,16400767069.6294
Slovenia,SVN,1995,21367422159.3207
Slovenia,SVN,1996,21470699362.6062
Slovenia,SVN,1997,20726878751.5006
Slovenia,SVN,1998,22058635314.4836
Slovenia,SVN,1999,22609669083.7179
Slovenia,SVN,2000,20159190701.6789
Slovenia,SVN,2001,20668868706.8115
Slovenia,SVN,2002,23214593516.2095
Slovenia,SVN,2003,29360575031.8177
Slovenia,SVN,2004,34156553313.4031
Slovenia,SVN,2005,35947936823.7781
Slovenia,SVN,2006,39260368837.0342
Slovenia,SVN,2007,47880266542.577
Slovenia,SVN,2008,55509332322.3578
Slovenia,SVN,2009,49975540954.8465
Slovenia,SVN,2010,47793117240.9001
Slovenia,SVN,2011,51199194599.3094
Slovenia,SVN,2012,46167053954.3367
Slovenia,SVN,2013,47867056858.8892
Slovenia,SVN,2014,49514466379.6057
Slovenia,SVN,2015,42709468274.8137
Slovenia,SVN,2016,44290685824.0682
Slovenia,SVN,2017,48153200134.6613
Slovenia,SVN,2018,53689067639.9176
Slovenia,SVN,2019,53909922735.545
Slovenia,SVN,2020,53384760135.1581
Slovenia,SVN,2021,61540813361.8556
Slovenia,SVN,2022,59899117741.0022
Slovenia,SVN,2023,69255264238.3855
Slovenia,SVN,2024,72972015197.3859
South Africa,ZAF,1960,8748596500.5614
South Africa,ZAF,1961,9225996309.60148
South Africa,ZAF,1962,9813996074.40157
South Africa,ZAF,1963,10854195658.3217
South Africa,ZAF,1964,11955995217.6019
South Africa,ZAF,1965,13068994772.4021
South Africa,ZAF,1966,14211394315.4423
South Africa,ZAF,1967,15821393671.4425
South Africa,ZAF,1968,17124793150.0827
South Africa,ZAF,1969,19256992297.2031
South Africa,ZAF,1970,21218391512.6434
South Africa,ZAF,1971,23411076638.279
South Africa,ZAF,1972,24515919216.8851
South Africa,ZAF,1973,33262772008.1446
South Africa,ZAF,1974,41389186094.5992
South Africa,ZAF,1975,42906905672.42
South Africa,ZAF,1976,41150460287.6151
South Africa,ZAF,1977,45328411332.1028
South Africa,ZAF,1978,51607412901.8532
South Africa,ZAF,1979,63038658088.9121
South Africa,ZAF,1980,89411864402.4272
South Africa,ZAF,1981,93141472163.7596
South Africa,ZAF,1982,85904057409.3585
South Africa,ZAF,1983,96204110941.5672
South Africa,ZAF,1984,84870163365.9306
South Africa,ZAF,1985,64459376086.6883
South Africa,ZAF,1986,73354771399.2627
South Africa,ZAF,1987,96535763418.3729
South Africa,ZAF,1988,103976831870.957
South Africa,ZAF,1989,108055624081.806
South Africa,ZAF,1990,126048140141.869
South Africa,ZAF,1991,135203698237.977
South Africa,ZAF,1992,146956150986.636
South Africa,ZAF,1993,147194747565.75
South Africa,ZAF,1994,153512712381.836
South Africa,ZAF,1995,171735933897.331
South Africa,ZAF,1996,163234925380.563
South Africa,ZAF,1997,168978057327.73
South Africa,ZAF,1998,152982984557.233
South Africa,ZAF,1999,151516957078.536
South Africa,ZAF,2000,151752757215.309
South Africa,ZAF,2001,135429905922.526
South Africa,ZAF,2002,129087556612.449
South Africa,ZAF,2003,197018965308.697
South Africa,ZAF,2004,255806908594.573
South Africa,ZAF,2005,288867217196.534
South Africa,ZAF,2006,303858675363.643
South Africa,ZAF,2007,333077117253.684
South Africa,ZAF,2008,316131258616.309
South Africa,ZAF,2009,329754060647.129
South Africa,ZAF,2010,417363822801.713
South Africa,ZAF,2011,458199494830.834
South Africa,ZAF,2012,434400545085.811
South Africa,ZAF,2013,400886013595.573
South Africa,ZAF,2014,381198869776.106
South Africa,ZAF,2015,346709790458.563
South Africa,ZAF,2016,323585509674.481
South Africa,ZAF,2017,381448814653.456
South Africa,ZAF,2018,405260723892.517
South Africa,ZAF,2019,389330032224.269
South Africa,ZAF,2020,337974655408.055
South Africa,ZAF,2021,419986284375.368
South Africa,ZAF,2022,407596043067.885
South Africa,ZAF,2023,381440724491.232
South Africa,ZAF,2024,401144998373.585
Spain,ESP,1960,12424514013.7604
Spain,ESP,1961,14238126759.7335
Spain,ESP,1962,16609632790.5843
Spain,ESP,1963,19631714759.6491
Spain,ESP,1964,21966876027.2517
Spain,ESP,1965,25479619606.5284
Spain,ESP,1966,29559436182.9186
Spain,ESP,1967,32570905397.2885
Spain,ESP,1968,32394326463.759
Spain,ESP,1969,37090689287.8552
Spain,ESP,1970,40963715236.5106
Spain,ESP,1971,46586119760.479
Spain,ESP,1972,59090176028.993
Spain,ESP,1973,78583355225.5854
Spain,ESP,1974,97204522642.0536
Spain,ESP,1975,114695060869.565
Spain,ESP,1976,118422534195.474
Spain,ESP,1977,132354665936.473
Spain,ESP,1978,160484969618.056
Spain,ESP,1979,214448666336.143
Spain,ESP,1980,232600556973.776
Spain,ESP,1981,202663023968.283
Spain,ESP,1982,195856752991.065
Spain,ESP,1983,170829074245.94
Spain,ESP,1984,171979977230.387
Spain,ESP,1985,180664322896.282
Spain,ESP,1986,251141555185.933
Spain,ESP,1987,318520253335.13
Spain,ESP,1988,375891716897.586
Spain,ESP,1989,414460794096.978
Spain,ESP,1990,536175326477.31
Spain,ESP,1991,576753902321.857
Spain,ESP,1992,630465353486.104
Spain,ESP,1993,524700572623.872
Spain,ESP,1994,530183651720.283
Spain,ESP,1995,614170002668.802
Spain,ESP,1996,642251412058.321
Spain,ESP,1997,589739772727.273
Spain,ESP,1998,618731484575.12
Spain,ESP,1999,634394904386.874
Spain,ESP,2000,598102854756.08
Spain,ESP,2001,627798682378.741
Spain,ESP,2002,708938227243.923
Spain,ESP,2003,907963217057.645
Spain,ESP,2004,1069829382514.67
Spain,ESP,2005,1154667551775.88
Spain,ESP,2006,1261846683275.29
Spain,ESP,2007,1476746276854.51
Spain,ESP,2008,1636115447612.5
Spain,ESP,2009,1496587590847.66
Spain,ESP,2010,1427989078916.67
Spain,ESP,2011,1487568659241.25
Spain,ESP,2012,1330994811670.31
Spain,ESP,2013,1362186923157.65
Spain,ESP,2014,1380244561361.96
Spain,ESP,2015,1206164777553.12
Spain,ESP,2016,1243015667917.12
Spain,ESP,2017,1321754088818.83
Spain,ESP,2018,1431642809327.06
Spain,ESP,2019,1403496387686.27
Spain,ESP,2020,1289783836971.21
Spain,ESP,2021,1461244901852.69
Spain,ESP,2022,1448850658406.62
Spain,ESP,2023,1619481980719.64
Spain,ESP,2024,1725671652742.19
Sweden,SWE,1960,15930075466.8898
Sweden,SWE,1961,17329620584.6147
Sweden,SWE,1962,18794066990.0612
Sweden,SWE,1963,20342131881.5074
Sweden,SWE,1964,22685490195.3119
Sweden,SWE,1965,24963947414.6983
Sweden,SWE,1966,27154716721.2854
Sweden,SWE,1967,29474881505.9928
Sweden,SWE,1968,31277871668.8452
Sweden,SWE,1969,33967301561.0634
Sweden,SWE,1970,38037226668.2131
Sweden,SWE,1971,41506151114.9262
Sweden,SWE,1972,48883173399.9664
Sweden,SWE,1973,59318842992.2378
Sweden,SWE,1974,65917634590.2599
Sweden,SWE,1975,82765232647.753
Sweden,SWE,1976,89232517045.8459
Sweden,SWE,1977,94331782622.2778
Sweden,SWE,1978,104290933495.629
Sweden,SWE,1979,123207527699.377
Sweden,SWE,1980,141886067003.972
Sweden,SWE,1981,129498921475.688
Sweden,SWE,1982,114214731798.937
Sweden,SWE,1983,104862109663.367
Sweden,SWE,1984,109043045407.287
Sweden,SWE,1985,113958084357.094
Sweden,SWE,1986,150279869728.789
Sweden,SWE,1987,182744315973.756
Sweden,SWE,1988,206686590775.558
Sweden,SWE,1989,217632340194.512
Sweden,SWE,1990,261466577008.853
Sweden,SWE,1991,273831464572.137
Sweden,SWE,1992,283908914454.48
Sweden,SWE,1993,212644602615.823
Sweden,SWE,1994,228699066874.028
Sweden,SWE,1995,267050453506.792
Sweden,SWE,1996,291949597375.485
Sweden,SWE,1997,268249616890.856
Sweden,SWE,1998,270887306758.576
Sweden,SWE,1999,274318357862.122
Sweden,SWE,2000,262903560280.282
Sweden,SWE,2001,242497797484.776
Sweden,SWE,2002,267371907446.776
Sweden,SWE,2003,334072443515.576
Sweden,SWE,2004,384545442175.019
Sweden,SWE,2005,391688455928.597
Sweden,SWE,2006,422528394459.353
Sweden,SWE,2007,490047789548.441
Sweden,SWE,2008,514614100832.941
Sweden,SWE,2009,434311714442.499
Sweden,SWE,2010,492750897239.447
Sweden,SWE,2011,570538581144.45
Sweden,SWE,2012,549739674655.127
Sweden,SWE,2013,584125353119.18
Sweden,SWE,2014,577727767303.596
Sweden,SWE,2015,501602351911.6
Sweden,SWE,2016,513058312950.939
Sweden,SWE,2017,535172356784.769
Sweden,SWE,2018,549649344043.182
Sweden,SWE,2019,530894124494.418
Sweden,SWE,2020,544265668451.678
Sweden,SWE,2021,631693331300.776
Sweden,SWE,2022,575071237640.921
Sweden,SWE,2023,578990915246.07
Sweden,SWE,2024,603715224265.798
Switzerland,CHE,1960,10412232620.5258
Switzerland,CHE,1961,11713348834.3069
Switzerland,CHE,1962,12989649694.2812
Switzerland,CHE,1963,14283872299.0456
Switzerland,CHE,1964,15833133857.6281
Switzerland,CHE,1965,16780226225.085
Switzerland,CHE,1966,18019402373.5388
Switzerland,CHE,1967,19397044714.0963
Switzerland,CHE,1968,20712102793.8026
Switzerland,CHE,1969,22442043274.074
Switzerland,CHE,1970,24998066773.3821
Switzerland,CHE,1971,30040171750.6471
Switzerland,CHE,1972,36844318854.2403
Switzerland,CHE,1973,49550006319.5147
Switzerland,CHE,1974,57103011445.6416
Switzerland,CHE,1975,65466081819.2384
Switzerland,CHE,1976,68476524643.943
Switzerland,CHE,1977,73135771167.048
Switzerland,CHE,1978,102280472035.794
Switzerland,CHE,1979,114970094424.731
Switzerland,CHE,1980,122557843886.137
Switzerland,CHE,1981,112244805518.786
Switzerland,CHE,1982,115043365512.486
Switzerland,CHE,1983,114634358534.61
Switzerland,CHE,1984,109455312167.511
Switzerland,CHE,1985,110980314191.527
Switzerland,CHE,1986,159089921062.872
Switzerland,CHE,1987,199236370037.554
Switzerland,CHE,1988,215540625298.982
Switzerland,CHE,1989,208105846934.409
Switzerland,CHE,1990,265763573999.424
Switzerland,CHE,1991,268901693863.319
Switzerland,CHE,1992,279921425828.474
Switzerland,CHE,1993,272237527070.926
Switzerland,CHE,1994,301375055202.164
Switzerland,CHE,1995,352835806342.495
Switzerland,CHE,1996,340103959546.926
Switzerland,CHE,1997,294788198856.198
Switzerland,CHE,1998,303459014346.806
Switzerland,CHE,1999,297873643323.126
Switzerland,CHE,2000,279216033870.204
Switzerland,CHE,2001,286582672434.226
Switzerland,CHE,2002,309301422430.386
Switzerland,CHE,2003,362075086507.76
Switzerland,CHE,2004,403912891033.374
Switzerland,CHE,2005,418284865884.998
Switzerland,CHE,2006,441634672196.523
Switzerland,CHE,2007,490740715594.802
Switzerland,CHE,2008,567267767519.158
Switzerland,CHE,2009,554212916092.271
Switzerland,CHE,2010,598851028906.58
Switzerland,CHE,2011,715888126682.396
Switzerland,CHE,2012,686420221557.99
Switzerland,CHE,2013,706234937370.968
Switzerland,CHE,2014,726537808338.0
Switzerland,CHE,2015,694118186379.628
Switzerland,CHE,2016,687895460902.713
Switzerland,CHE,2017,695200833086.499
Switzerland,CHE,2018,725568717468.001
Switzerland,CHE,2019,721369112726.724
Switzerland,CHE,2020,741999406005.627
Switzerland,CHE,2021,815309330986.719
Switzerland,CHE,2022,828508926958.393
Switzerland,CHE,2023,894424821645.205
Switzerland,CHE,2024,936564198048.516
Turkiye,TUR,1960,7566666666.66667
Turkiye,TUR,1961,7988888888.88889
Turkiye,TUR,1962,8922222222.22222
Turkiye,TUR,1963,10355555555.5556
Turkiye,TUR,1964,11177777777.7778
Turkiye,TUR,1965,11966666666.6667
Turkiye,TUR,1966,14100000000.0
Turkiye,TUR,1967,15644444444.4444
Turkiye,TUR,1968,17500000000.0
Turkiye,TUR,1969,19466666666.6667
Turkiye,TUR,1970,17863636363.6364
Turkiye,TUR,1971,16166666666.6667
Turkiye,TUR,1972,20650000000.0
Turkiye,TUR,1973,26000000000.0
Turkiye,TUR,1974,35414285714.2857
Turkiye,TUR,1975,46042857142.8571
Turkiye,TUR,1976,51450000000.0
Turkiye,TUR,1977,58683333333.3333
Turkiye,TUR,1978,65912500000.0
Turkiye,TUR,1979,89616129032.2581
